title,user,timestamp,revid
2011 Nabro eruption,AstroHurricane001,1307962382,434035952
2011 Nabro eruption,24.235.72.106,1307962883,434036741
2011 Nabro eruption,Michael5046,1307964285,434039174
2011 Nabro eruption,99.153.177.155,1307983448,434081220
2011 Nabro eruption,71.251.60.108,1308018096,434165586
2011 Nabro eruption,65.94.47.63,1308038746,434197874
2011 Nabro eruption,EdwardLane,1308046793,434211782
2011 Nabro eruption,EdwardLane,1308046837,434211859
2011 Nabro eruption,86.112.54.66,1308064347,434247567
2011 Nabro eruption,Denisarona,1308064381,434247659
2011 Nabro eruption,70.101.120.177,1308079516,434284890
2011 Nabro eruption,70.101.120.177,1308079569,434285010
2011 Nabro eruption,70.101.120.177,1308079646,434285193
2011 Nabro eruption,Banana04131,1308108208,434347687
2011 Nabro eruption,Banana04131,1308108376,434347997
2011 Nabro eruption,Banana04131,1308108455,434348125
2011 Nabro eruption,TedderBot,1308152543,434426571
2011 Nabro eruption,Traveler100,1308242329,434610474
2011 Nabro eruption,EdwardLane,1308303815,434735994
2011 Nabro eruption,EdwardLane,1308378403,434891292
2011 Nabro eruption,EdwardLane,1308423912,434974847
2011 Nabro eruption,EdwardLane,1308511593,435141577
2011 Nabro eruption,EdwardLane,1308585269,435292028
2011 Nabro eruption,EdwardLane,1308585526,435292679
2011 Nabro eruption,ZéroBot,1308640099,435415478
2011 Nabro eruption,EdwardLane,1308734371,435606703
2011 Nabro eruption,EdwardLane,1308734845,435607365
2011 Nabro eruption,EdwardLane,1308735149,435607810
2011 Nabro eruption,EdwardLane,1308735940,435609137
2011 Nabro eruption,EdwardLane,1308744674,435625409
2011 Nabro eruption,EdwardLane,1308745441,435626899
2011 Nabro eruption,EdwardLane,1308745838,435627715
2011 Nabro eruption,EdwardLane,1308764072,435669751
2011 Nabro eruption,EdwardLane,1308764245,435670158
2011 Nabro eruption,Marcus Qwertyus,1308769967,435684530
2011 Nabro eruption,Marcus Qwertyus,1308770139,435684923
2011 Nabro eruption,Marcus Qwertyus,1308770266,435685252
2011 Nabro eruption,Lankiveil,1308781100,435714002
2011 Nabro eruption,Diego Grez,1308799095,435748128
2011 Nabro eruption,EdwardLane,1308812923,435771559
2011 Nabro eruption,EdwardLane,1308819423,435782010
2011 Nabro eruption,EdwardLane,1308821405,435785153
2011 Nabro eruption,Bender235,1308821707,435785650
2011 Nabro eruption,EdwardLane,1308829030,435797102
2011 Nabro eruption,EdwardLane,1308829196,435797410
2011 Nabro eruption,AstroHurricane001,1308841515,435822347
2011 Nabro eruption,AstroHurricane001,1308851121,435836634
2011 Nabro eruption,EdwardLane,1308857750,435855169
2011 Nabro eruption,BorgQueen,1308892840,435926170
2011 Nabro eruption,WolfmanSF,1308895113,435929599
2011 Nabro eruption,64.180.212.125,1308898932,435935219
2011 Nabro eruption,BorgQueen,1308899069,435935475
2011 Nabro eruption,L1A1 FAL,1308900072,435937050
2011 Nabro eruption,RoryReloaded,1308900578,435937817
2011 Nabro eruption,EdwardLane,1308913334,435958704
2011 Nabro eruption,EdwardLane,1308913640,435959207
2011 Nabro eruption,BorgQueen,1308914193,435960186
2011 Nabro eruption,RoryReloaded,1308914559,435960848
2011 Nabro eruption,Skizzik,1308915010,435961638
2011 Nabro eruption,EdwardLane,1308915322,435962166
2011 Nabro eruption,EdwardLane,1308915627,435962692
2011 Nabro eruption,EdwardLane,1308915704,435962839
2011 Nabro eruption,EdwardLane,1308915747,435962913
2011 Nabro eruption,Johnson487682,1308916011,435963368
2011 Nabro eruption,Johnson487682,1308916380,435963984
2011 Nabro eruption,Johnson487682,1308916485,435964189
2011 Nabro eruption,Johnson487682,1308916685,435964500
2011 Nabro eruption,Johnson487682,1308916756,435964629
2011 Nabro eruption,Johnson487682,1308916927,435964881
2011 Nabro eruption,Johnson487682,1308922267,435975000
2011 Nabro eruption,109.76.119.55,1308934944,436004449
2011 Nabro eruption,EdwardLane,1308937723,436011020
2011 Nabro eruption,EdwardLane,1308940517,436018276
2011 Nabro eruption,Ceranthor,1308942028,436022066
2011 Nabro eruption,Ceranthor,1308942171,436022379
2011 Nabro eruption,Ceranthor,1308942243,436022564
2011 Nabro eruption,Ceranthor,1308952498,436046684
2011 Nabro eruption,84.196.92.46,1308957529,436058518
2011 Nabro eruption,Jetstreamer,1308960030,436063719
2011 Nabro eruption,Ntsimp,1308966373,436074230
2011 Nabro eruption,Felix Folio Secundus,1308968199,436076868
2011 Nabro eruption,O'Dea,1308987479,436105358
2011 Nabro eruption,69.72.27.186,1308992926,436112787
2011 Nabro eruption,84.157.17.245,1308997937,436120301
2011 Nabro eruption,81.106.119.187,1309002855,436129738
2011 Nabro eruption,Greenshed,1309004220,436133021
2011 Nabro eruption,Greenshed,1309004340,436133351
2011 Nabro eruption,EdwardLane,1309016157,436161789
2011 Nabro eruption,EdwardLane,1309016239,436161989
2011 Nabro eruption,EdwardLane,1309016313,436162160
2011 Nabro eruption,Ceranthor,1309016551,436162711
2011 Nabro eruption,Ser Amantio di Nicolao,1309019759,436170501
2011 Nabro eruption,Ser Amantio di Nicolao,1309019771,436170525
2011 Nabro eruption,Ser Amantio di Nicolao,1309019798,436170613
2011 Nabro eruption,O'Dea,1309026448,436188026
2011 Nabro eruption,86.162.171.226,1309040761,436227189
2011 Nabro eruption,O'Dea,1309080483,436305853
2011 Nabro eruption,Black Yoshi,1309132301,436417957
2011 Nabro eruption,Ohconfucius,1309158716,436459991
2011 Nabro eruption,M.O.X,1309169495,436476278
2011 Nabro eruption,M.O.X,1309169691,436476597
2011 Nabro eruption,Mrfebruary,1309169964,436477036
2011 Nabro eruption,Michaelmas1957,1309172300,436481045
2011 Nabro eruption,Michaelmas1957,1309172330,436481099
2011 Nabro eruption,Angilbas,1309181030,436497647
2011 Nabro eruption,Angilbas,1309181136,436497874
2011 Nabro eruption,EdwardLane,1309250503,436641909
2011 Nabro eruption,EdwardLane,1309250615,436642070
2011 Nabro eruption,Bkell,1309270787,436678136
2011 Nabro eruption,Originalwana,1309286749,436717814
2011 Nabro eruption,Speciate,1309298785,436748921
2011 Nabro eruption,SmackBot,1309299252,436749988
2011 Nabro eruption,EdwardLane,1309335493,436813875
2011 Nabro eruption,EdwardLane,1309336106,436814870
2011 Nabro eruption,EdwardLane,1309343315,436826953
2011 Nabro eruption,Khazar,1309399282,436967463
2011 Nabro eruption,Johnson487682,1309442398,437053104
2011 Nabro eruption,Johnson487682,1309443888,437056426
2011 Nabro eruption,Johnson487682,1309445917,437061119
2011 Nabro eruption,Johnson487682,1309446595,437062815
2011 Nabro eruption,Originalwana,1309545765,437270736
2011 Nabro eruption,EdwardLane,1309586337,437347456
2011 Nabro eruption,EdwardLane,1309949408,438031926
2011 Nabro eruption,EdwardLane,1310021787,438193527
2011 Nabro eruption,EdwardLane,1310024383,438197945
2011 Nabro eruption,EdwardLane,1310025225,438199609
2011 Nabro eruption,EdwardLane,1310026765,438202153
2011 Nabro eruption,Haein45,1310240514,438627912
2011 Nabro eruption,EdwardLane,1310553353,439241661
2011 Nabro eruption,Haein45,1310745775,439637595
2011 Nabro eruption,EdwardLane,1310808702,439755771
2011 Nabro eruption,EdwardLane,1313489880,445130453
2011 Nabro eruption,RjwilmsiBot,1315589356,449360069
2011 Nabro eruption,Mxpx224,1317716291,453858940
2009 Tonga undersea volcanic eruption,Daviessimo,1237648513,278745517
2009 Tonga undersea volcanic eruption,Daviessimo,1237648682,278745918
2009 Tonga undersea volcanic eruption,Daviessimo,1237649435,278747729
2009 Tonga undersea volcanic eruption,Daviessimo,1237649811,278748597
2009 Tonga undersea volcanic eruption,Daviessimo,1237649934,278748875
2009 Tonga undersea volcanic eruption,Daviessimo,1237649941,278748892
2009 Tonga undersea volcanic eruption,Daviessimo,1237649965,278748945
2009 Tonga undersea volcanic eruption,Yellowdesk,1237652913,278756935
2009 Tonga undersea volcanic eruption,Denverjeffrey,1237653478,278758611
2009 Tonga undersea volcanic eruption,Emperorbma,1237653722,278759342
2009 Tonga undersea volcanic eruption,AlbertHerring,1237657354,278770196
2009 Tonga undersea volcanic eruption,AlbertHerring,1237657442,278770464
2009 Tonga undersea volcanic eruption,Wavelength,1237664378,278792801
2009 Tonga undersea volcanic eruption,Peter Ellis,1237665293,278795782
2009 Tonga undersea volcanic eruption,Peter Ellis,1237665575,278796636
2009 Tonga undersea volcanic eruption,SmackBot,1237673467,278819729
2009 Tonga undersea volcanic eruption,Kintetsubuffalo,1237676027,278827623
2009 Tonga undersea volcanic eruption,Art LaPella,1237682817,278847209
2009 Tonga undersea volcanic eruption,93.96.41.112,1237713916,278911295
2009 Tonga undersea volcanic eruption,93.96.41.112,1237713948,278911336
2009 Tonga undersea volcanic eruption,AstroHurricane001,1237732865,278944987
2009 Tonga undersea volcanic eruption,G716,1237733984,278947842
2009 Tonga undersea volcanic eruption,Wjfox2005,1237736787,278954831
2009 Tonga undersea volcanic eruption,Arch dude,1237738266,278958938
2009 Tonga undersea volcanic eruption,86.147.163.117,1237758915,279023239
2009 Tonga undersea volcanic eruption,86.147.163.117,1237758931,279023278
2009 Tonga undersea volcanic eruption,Avenue,1237768746,279052252
2009 Tonga undersea volcanic eruption,Jason Rees,1237768872,279052604
2009 Tonga undersea volcanic eruption,Hmains,1237775539,279069488
2009 Tonga undersea volcanic eruption,99.235.100.225,1237776810,279072499
2009 Tonga undersea volcanic eruption,Yellowdesk,1237777336,279073771
2009 Tonga undersea volcanic eruption,Jason Rees,1237777638,279074515
2009 Tonga undersea volcanic eruption,24.18.107.82,1237779979,279080069
2009 Tonga undersea volcanic eruption,114.74.156.142,1237785743,279092309
2009 Tonga undersea volcanic eruption,Bkell,1237787417,279095424
2009 Tonga undersea volcanic eruption,EatYerGreens,1237795036,279107671
2009 Tonga undersea volcanic eruption,EatYerGreens,1237795683,279108526
2009 Tonga undersea volcanic eruption,Lilac Soul,1237809820,279132815
2009 Tonga undersea volcanic eruption,WikiRalphs,1237843645,279234005
2009 Tonga undersea volcanic eruption,WikiRalphs,1237843846,279234694
2009 Tonga undersea volcanic eruption,Hugo999,1237853921,279267060
2009 Tonga undersea volcanic eruption,Chobot,1237865648,279297871
2009 Tonga undersea volcanic eruption,Tim1965,1237906067,279370872
2009 Tonga undersea volcanic eruption,Tim1965,1238246763,280208296
2009 Tonga undersea volcanic eruption,Tim1965,1238247769,280210383
2009 Tonga undersea volcanic eruption,Resurr Section,1239917054,284288523
2009 Tonga undersea volcanic eruption,Tim1965,1240918217,286627755
2009 Tonga undersea volcanic eruption,Tim1965,1240918307,286627922
2009 Tonga undersea volcanic eruption,Goustien,1248712784,304503750
2009 Tonga undersea volcanic eruption,Rich Farmbrough,1249171244,305545172
2009 Tonga undersea volcanic eruption,SmackBot,1249171261,305545205
2009 Tonga undersea volcanic eruption,WebCiteBOT,1250920007,309379322
2009 Tonga undersea volcanic eruption,114.76.232.148,1253081657,314287619
2009 Tonga undersea volcanic eruption,Jason Rees,1253104865,314332063
2009 Tonga undersea volcanic eruption,118.93.176.229,1254341229,317149988
2009 Tonga undersea volcanic eruption,69.57.249.190,1255650533,320116939
2009 Tonga undersea volcanic eruption,98.175.164.131,1257451368,324139312
2009 Tonga undersea volcanic eruption,86.144.65.90,1259346793,328244313
2009 Tonga undersea volcanic eruption,Rjwilmsi,1262808227,336256619
2009 Tonga undersea volcanic eruption,Wai Hong,1268043268,348508295
2009 Tonga undersea volcanic eruption,71.115.182.95,1275156141,364881279
2009 Tonga undersea volcanic eruption,71.115.182.95,1275156254,364881633
2009 Tonga undersea volcanic eruption,71.115.182.95,1275156340,364881885
2009 Tonga undersea volcanic eruption,RjwilmsiBot,1281796576,378880665
2009 Tonga undersea volcanic eruption,Volcanoguy,1283921358,383585400
2009 Tonga undersea volcanic eruption,Xqbot,1286747104,389949490
2009 Tonga undersea volcanic eruption,H3llBot,1287085303,390744533
2009 Tonga undersea volcanic eruption,Volcanoguy,1287635859,391971608
2009 Tonga undersea volcanic eruption,Volcanoguy,1287635961,391971785
2009 Tonga undersea volcanic eruption,Volcanoguy,1288895233,394830287
2011 Puyehue-Cordón Caulle eruption,Diego Grez,1307240989,432615364
2011 Puyehue-Cordón Caulle eruption,Ericleb01,1307241411,432616123
2011 Puyehue-Cordón Caulle eruption,Diego Grez,1307243984,432620269
2011 Puyehue-Cordón Caulle eruption,Diego Grez,1307244523,432621091
2011 Puyehue-Cordón Caulle eruption,Diego Grez,1307244937,432621713
2011 Puyehue-Cordón Caulle eruption,Diego Grez,1307244996,432621783
2011 Puyehue-Cordón Caulle eruption,Diego Grez,1307245567,432622616
2011 Puyehue-Cordón Caulle eruption,Diego Grez,1307245988,432623250
2011 Puyehue-Cordón Caulle eruption,Diego Grez,1307285097,432687922
2011 Puyehue-Cordón Caulle eruption,Diego Grez,1307285179,432688085
2011 Puyehue-Cordón Caulle eruption,Diego Grez,1307285450,432688639
2011 Puyehue-Cordón Caulle eruption,Diego Grez,1307285640,432689091
2011 Puyehue-Cordón Caulle eruption,94.197.32.200,1307287774,432693810
2011 Puyehue-Cordón Caulle eruption,MSGJ,1307288732,432695945
2011 Puyehue-Cordón Caulle eruption,Dentren,1307289180,432696889
2011 Puyehue-Cordón Caulle eruption,Cambalachero,1307290001,432698626
2011 Puyehue-Cordón Caulle eruption,Smack,1307290877,432700506
2011 Puyehue-Cordón Caulle eruption,Dentren,1307292171,432703219
2011 Puyehue-Cordón Caulle eruption,Dentren,1307292352,432703621
2011 Puyehue-Cordón Caulle eruption,Dentren,1307292424,432703774
2011 Puyehue-Cordón Caulle eruption,Dentren,1307292457,432703852
2011 Puyehue-Cordón Caulle eruption,111.220.222.55,1307293361,432705923
2011 Puyehue-Cordón Caulle eruption,87.114.3.154,1307294038,432707426
2011 Puyehue-Cordón Caulle eruption,Diego Grez,1307294706,432709052
2011 Puyehue-Cordón Caulle eruption,Diego Grez,1307294871,432709483
2011 Puyehue-Cordón Caulle eruption,Dentren,1307295269,432710465
2011 Puyehue-Cordón Caulle eruption,Ceranthor,1307306300,432738367
2011 Puyehue-Cordón Caulle eruption,Speciate,1307307020,432740119
2011 Puyehue-Cordón Caulle eruption,Diego Grez,1307308753,432744307
2011 Puyehue-Cordón Caulle eruption,Diego Grez,1307311629,432751376
2011 Puyehue-Cordón Caulle eruption,Diego Grez,1307311683,432751514
2011 Puyehue-Cordón Caulle eruption,Diego Grez,1307311893,432751953
2011 Puyehue-Cordón Caulle eruption,68.191.220.189,1307322063,432772955
2011 Puyehue-Cordón Caulle eruption,Alan Liefting,1307322529,432773799
2011 Puyehue-Cordón Caulle eruption,BarkingMoon,1307323834,432776664
2011 Puyehue-Cordón Caulle eruption,BarkingMoon,1307325350,432779709
2011 Puyehue-Cordón Caulle eruption,190.22.146.103,1307326560,432782084
2011 Puyehue-Cordón Caulle eruption,Diego Grez,1307326938,432782673
2011 Puyehue-Cordón Caulle eruption,ZéroBot,1307331005,432790228
2011 Puyehue-Cordón Caulle eruption,71.142.74.66,1307343483,432808946
2011 Puyehue-Cordón Caulle eruption,86.133.212.143,1307344003,432809734
2011 Puyehue-Cordón Caulle eruption,86.133.212.143,1307344331,432810213
2011 Puyehue-Cordón Caulle eruption,The Man in Question,1307347041,432814676
2011 Puyehue-Cordón Caulle eruption,BarkingMoon,1307354231,432824850
2011 Puyehue-Cordón Caulle eruption,130.238.141.149,1307358417,432831878
2011 Puyehue-Cordón Caulle eruption,158.35.225.229,1307363586,432841153
2011 Puyehue-Cordón Caulle eruption,158.35.225.229,1307363612,432841197
2011 Puyehue-Cordón Caulle eruption,Keysanger,1307366555,432846720
2011 Puyehue-Cordón Caulle eruption,Dentren,1307367651,432848953
2011 Puyehue-Cordón Caulle eruption,Dentren,1307367749,432849181
2011 Puyehue-Cordón Caulle eruption,EdwardLane,1307371538,432857052
2011 Puyehue-Cordón Caulle eruption,Ser Amantio di Nicolao,1307372777,432859724
2011 Puyehue-Cordón Caulle eruption,190.208.83.39,1307385796,432892539
2011 Puyehue-Cordón Caulle eruption,Optimist on the run,1307397206,432922783
2011 Puyehue-Cordón Caulle eruption,190.172.134.163,1307406558,432943427
2011 Puyehue-Cordón Caulle eruption,SmackBot,1307406612,432943542
2011 Puyehue-Cordón Caulle eruption,190.172.134.163,1307407313,432945111
2011 Puyehue-Cordón Caulle eruption,190.172.134.163,1307408068,432946770
2011 Puyehue-Cordón Caulle eruption,190.172.134.163,1307408366,432947449
2011 Puyehue-Cordón Caulle eruption,41.204.105.46,1307428691,432987683
2011 Puyehue-Cordón Caulle eruption,Snowmanradio,1307430698,432990723
2011 Puyehue-Cordón Caulle eruption,GeorgeGriffiths,1307455431,433034416
2011 Puyehue-Cordón Caulle eruption,Diego Grez,1307456206,433036359
2011 Puyehue-Cordón Caulle eruption,Ceranthor,1307486575,433111459
2011 Puyehue-Cordón Caulle eruption,173.175.169.99,1307508755,433154756
2011 Puyehue-Cordón Caulle eruption,78.26,1307508815,433154840
2011 Puyehue-Cordón Caulle eruption,Keysanger,1307645730,433429203
2011 Puyehue-Cordón Caulle eruption,Alexf,1307648108,433436408
2011 Puyehue-Cordón Caulle eruption,Alexf,1307648349,433437126
2011 Puyehue-Cordón Caulle eruption,Sepguilherme,1307668104,433480094
2011 Puyehue-Cordón Caulle eruption,Dentren,1307689400,433514732
2011 Puyehue-Cordón Caulle eruption,Keysanger,1307711985,433553524
2011 Puyehue-Cordón Caulle eruption,Keysanger,1307712735,433555049
2011 Puyehue-Cordón Caulle eruption,Dentren,1307719747,433569670
2011 Puyehue-Cordón Caulle eruption,Diego Grez,1307728993,433589696
2011 Puyehue-Cordón Caulle eruption,Keysanger,1307758176,433653562
2011 Puyehue-Cordón Caulle eruption,Keysanger,1307759941,433656285
2011 Puyehue-Cordón Caulle eruption,Numen,1307779513,433685691
2011 Puyehue-Cordón Caulle eruption,Numen,1307779615,433685895
2011 Puyehue-Cordón Caulle eruption,Keysanger,1307798080,433714514
2011 Puyehue-Cordón Caulle eruption,124.178.177.92,1307811268,433743056
2011 Puyehue-Cordón Caulle eruption,EdwardLane,1307815093,433751395
2011 Puyehue-Cordón Caulle eruption,EdwardLane,1307815282,433751828
2011 Puyehue-Cordón Caulle eruption,Ghostviper,1307827765,433779142
2011 Puyehue-Cordón Caulle eruption,Ghostviper,1307827803,433779205
2011 Puyehue-Cordón Caulle eruption,Keysanger,1307829604,433783233
2011 Puyehue-Cordón Caulle eruption,201.47.2.109,1307833917,433792695
2011 Puyehue-Cordón Caulle eruption,Hike395,1307857553,433839054
2011 Puyehue-Cordón Caulle eruption,EdwardLane,1307868356,433853064
2011 Puyehue-Cordón Caulle eruption,124.168.215.111,1307870428,433856323
2011 Puyehue-Cordón Caulle eruption,124.150.40.209,1307870510,433856455
2011 Puyehue-Cordón Caulle eruption,Yobot,1307871431,433857837
2011 Puyehue-Cordón Caulle eruption,Bidgee,1307871658,433858240
2011 Puyehue-Cordón Caulle eruption,Bidgee,1307871911,433858669
2011 Puyehue-Cordón Caulle eruption,119.152.15.42,1307894202,433898424
2011 Puyehue-Cordón Caulle eruption,82.247.53.26,1307895809,433902198
2011 Puyehue-Cordón Caulle eruption,82.247.53.26,1307895947,433902514
2011 Puyehue-Cordón Caulle eruption,82.247.53.26,1307895986,433902601
2011 Puyehue-Cordón Caulle eruption,60.242.48.18,1307899079,433910061
2011 Puyehue-Cordón Caulle eruption,Keysanger,1307899692,433911340
2011 Puyehue-Cordón Caulle eruption,Elevern,1307899774,433911531
2011 Puyehue-Cordón Caulle eruption,68.146.188.104,1307926357,433972623
2011 Puyehue-Cordón Caulle eruption,Tri400,1307931587,433983408
2011 Puyehue-Cordón Caulle eruption,Tri400,1307931620,433983477
2011 Puyehue-Cordón Caulle eruption,Tri400,1307931655,433983533
2011 Puyehue-Cordón Caulle eruption,Tri400,1307931696,433983628
2011 Puyehue-Cordón Caulle eruption,Tri400,1307933201,433986593
2011 Puyehue-Cordón Caulle eruption,Bidgee,1307934684,433989741
2011 Puyehue-Cordón Caulle eruption,134.7.248.132,1307935112,433990663
2011 Puyehue-Cordón Caulle eruption,Urhixidur,1307970703,434050641
2011 Puyehue-Cordón Caulle eruption,Digirami,1307981526,434076117
2011 Puyehue-Cordón Caulle eruption,Keysanger,1307984699,434084445
2011 Puyehue-Cordón Caulle eruption,Keysanger,1307985878,434087496
2011 Puyehue-Cordón Caulle eruption,Keysanger,1307986445,434089086
2011 Puyehue-Cordón Caulle eruption,Medeis,1308014859,434158920
2011 Puyehue-Cordón Caulle eruption,Medeis,1308015070,434159358
2011 Puyehue-Cordón Caulle eruption,Petey Parrot,1308028662,434183192
2011 Puyehue-Cordón Caulle eruption,BotKung,1308069352,434260242
2011 Puyehue-Cordón Caulle eruption,ZéroBot,1308074748,434273360
2011 Puyehue-Cordón Caulle eruption,ChuispastonBot,1308085883,434300515
2011 Puyehue-Cordón Caulle eruption,Andrewrutherford,1308101342,434335813
2011 Puyehue-Cordón Caulle eruption,Andyman14,1308102554,434338285
2011 Puyehue-Cordón Caulle eruption,202.167.15.162,1308106573,434344889
2011 Puyehue-Cordón Caulle eruption,202.167.15.162,1308106766,434345207
2011 Puyehue-Cordón Caulle eruption,Bidgee,1308114757,434358079
2011 Puyehue-Cordón Caulle eruption,Bidgee,1308117188,434361817
2011 Puyehue-Cordón Caulle eruption,Keysanger,1308133329,434386204
2011 Puyehue-Cordón Caulle eruption,Keysanger,1308134888,434388877
2011 Puyehue-Cordón Caulle eruption,Originalwana,1308137541,434393473
2011 Puyehue-Cordón Caulle eruption,EdwardLane,1308138586,434395553
2011 Puyehue-Cordón Caulle eruption,Dentren,1308140004,434398194
2011 Puyehue-Cordón Caulle eruption,Dentren,1308140035,434398245
2011 Puyehue-Cordón Caulle eruption,Dentren,1308140280,434398735
2011 Puyehue-Cordón Caulle eruption,Keysanger,1308156068,434435216
2011 Puyehue-Cordón Caulle eruption,Keysanger,1308160358,434446485
2011 Puyehue-Cordón Caulle eruption,116.93.129.194,1308169664,434470360
2011 Puyehue-Cordón Caulle eruption,203.173.212.75,1308200134,434532213
2011 Puyehue-Cordón Caulle eruption,210.7.132.80,1308206482,434541972
2011 Puyehue-Cordón Caulle eruption,210.7.132.80,1308206558,434542099
2011 Puyehue-Cordón Caulle eruption,210.7.132.80,1308206604,434542163
2011 Puyehue-Cordón Caulle eruption,Bidgee,1308206733,434542378
2011 Puyehue-Cordón Caulle eruption,210.7.132.80,1308206753,434542407
2011 Puyehue-Cordón Caulle eruption,210.7.132.80,1308206812,434542506
2011 Puyehue-Cordón Caulle eruption,Keysanger,1308221383,434566520
2011 Puyehue-Cordón Caulle eruption,Keysanger,1308221458,434566635
2011 Puyehue-Cordón Caulle eruption,TedderBot,1308267739,434673785
2011 Puyehue-Cordón Caulle eruption,Mdw0,1308279674,434697165
2011 Puyehue-Cordón Caulle eruption,Bidgee,1308280902,434699521
2011 Puyehue-Cordón Caulle eruption,Bidgee,1308281122,434700002
2011 Puyehue-Cordón Caulle eruption,Bidgee,1308281222,434700253
2011 Puyehue-Cordón Caulle eruption,Bidgee,1308281261,434700332
2011 Puyehue-Cordón Caulle eruption,Speciate,1308289885,434713848
2011 Puyehue-Cordón Caulle eruption,Speciate,1308289967,434713949
2011 Puyehue-Cordón Caulle eruption,Cs-wolves,1308315720,434757026
2011 Puyehue-Cordón Caulle eruption,Dentren,1308321847,434771196
2011 Puyehue-Cordón Caulle eruption,Dentren,1308324706,434777602
2011 Puyehue-Cordón Caulle eruption,Dentren,1308324743,434777691
2011 Puyehue-Cordón Caulle eruption,Dentren,1308328434,434786214
2011 Puyehue-Cordón Caulle eruption,Keysanger,1308338051,434810249
2011 Puyehue-Cordón Caulle eruption,Diego Grez,1308352811,434850882
2011 Puyehue-Cordón Caulle eruption,EmausBot,1308394550,434914206
2011 Puyehue-Cordón Caulle eruption,Keysanger,1308415775,434955825
2011 Puyehue-Cordón Caulle eruption,Keysanger,1308418654,434962442
2011 Puyehue-Cordón Caulle eruption,Keysanger,1308423322,434973354
2011 Puyehue-Cordón Caulle eruption,Keysanger,1308423746,434974427
2011 Puyehue-Cordón Caulle eruption,Keysanger,1308423781,434974497
2011 Puyehue-Cordón Caulle eruption,Bidgee,1308449392,435024836
2011 Puyehue-Cordón Caulle eruption,Bidgee,1308449418,435024885
2011 Puyehue-Cordón Caulle eruption,Redthoreau,1308473648,435062189
2011 Puyehue-Cordón Caulle eruption,196.210.161.97,1308515840,435151918
2011 Puyehue-Cordón Caulle eruption,196.210.161.97,1308515996,435152291
2011 Puyehue-Cordón Caulle eruption,Keysanger,1308518635,435159507
2011 Puyehue-Cordón Caulle eruption,Keysanger,1308518697,435159660
2011 Puyehue-Cordón Caulle eruption,ACupOfCoffee,1308538026,435203441
2011 Puyehue-Cordón Caulle eruption,58.170.131.154,1308562600,435243322
2011 Puyehue-Cordón Caulle eruption,Bidgee,1308580123,435279220
2011 Puyehue-Cordón Caulle eruption,Orderinchaos,1308613606,435367545
2011 Puyehue-Cordón Caulle eruption,Orderinchaos,1308613650,435367645
2011 Puyehue-Cordón Caulle eruption,AussieLegend,1308643998,435422233
2011 Puyehue-Cordón Caulle eruption,AussieLegend,1308644224,435422664
2011 Puyehue-Cordón Caulle eruption,Pristino,1308644254,435422715
2011 Puyehue-Cordón Caulle eruption,Bidgee,1308644636,435423536
2011 Puyehue-Cordón Caulle eruption,Bidgee,1308644693,435423631
2011 Puyehue-Cordón Caulle eruption,Bidgee,1308644805,435423855
2011 Puyehue-Cordón Caulle eruption,Bidgee,1308645019,435424271
2011 Puyehue-Cordón Caulle eruption,Bidgee,1308645147,435424519
2011 Puyehue-Cordón Caulle eruption,Bidgee,1308645224,435424655
2011 Puyehue-Cordón Caulle eruption,Bidgee,1308645687,435425471
2011 Puyehue-Cordón Caulle eruption,220.101.28.25,1308647486,435428320
2011 Puyehue-Cordón Caulle eruption,TedderBot,1308692537,435534627
2011 Puyehue-Cordón Caulle eruption,168.140.181.4,1308701467,435554797
2011 Puyehue-Cordón Caulle eruption,Peterl,1308702164,435556368
2011 Puyehue-Cordón Caulle eruption,Peterl,1308702247,435556557
2011 Puyehue-Cordón Caulle eruption,Angr,1308733654,435605654
2011 Puyehue-Cordón Caulle eruption,Peter Ellis,1308733915,435606030
2011 Puyehue-Cordón Caulle eruption,130.75.243.118,1308747378,435630514
2011 Puyehue-Cordón Caulle eruption,EdwardLane,1308747630,435631013
2011 Puyehue-Cordón Caulle eruption,Pol098,1308765796,435673758
2011 Puyehue-Cordón Caulle eruption,Pol098,1308765885,435673939
2011 Puyehue-Cordón Caulle eruption,Pol098,1308765949,435674114
2011 Puyehue-Cordón Caulle eruption,Pol098,1308766766,435676200
2011 Puyehue-Cordón Caulle eruption,Pol098,1308767012,435676815
2011 Puyehue-Cordón Caulle eruption,Pol098,1308767200,435677304
2011 Puyehue-Cordón Caulle eruption,Pol098,1308767316,435677616
2011 Puyehue-Cordón Caulle eruption,Pol098,1308767376,435677770
2011 Puyehue-Cordón Caulle eruption,Pol098,1308767526,435678161
2011 Puyehue-Cordón Caulle eruption,Pol098,1308768268,435680150
2011 Puyehue-Cordón Caulle eruption,Eug.galeotti,1308776481,435702418
2011 Puyehue-Cordón Caulle eruption,Eug.galeotti,1308776971,435703784
2011 Puyehue-Cordón Caulle eruption,Tillman,1308777555,435705270
2011 Puyehue-Cordón Caulle eruption,Keysanger,1308782761,435717681
2011 Puyehue-Cordón Caulle eruption,Keysanger,1308783008,435718234
2011 Puyehue-Cordón Caulle eruption,Eug.galeotti,1308783665,435719672
2011 Puyehue-Cordón Caulle eruption,Bsea,1308794044,435739535
2011 Puyehue-Cordón Caulle eruption,Dentren,1308815083,435775010
2011 Puyehue-Cordón Caulle eruption,Pol098,1308832013,435802247
